target_text,source_text,privacy_mask,span_labels,mbert_text_tokens,mbert_bio_labels,id,language
"The car with VRM [VEHICLEVRM] was involved in a minor accident on [STREET], causing minimal damage. The driver's identity remains unknown, prompting a call for witnesses.","The car with VRM PBG-914 was involved in a minor accident on 0299 Richard Union, causing minimal damage. The driver's identity remains unknown, prompting a call for witnesses.","[{'value': 'PBG-914', 'start': 17, 'end': 28, 'label': 'VEHICLEVRM'}, {'value': '0299 Richard Union', 'start': 66, 'end': 73, 'label': 'STREET'}]","[[0, 17, 'O'], [17, 28, 'VEHICLEVRM'], [28, 66, 'O'], [66, 73, 'STREET'], [73, 175, 'O']]","['The', 'car', 'with', 'VR', '##M', 'PB', '##G', '-', '914', 'was', 'involved', 'in', 'a', 'minor', 'accident', 'on', '029', '##9', 'Richard', 'Union', ',', 'causing', 'minimal', 'damage', '.', 'The', 'driver', ""'"", 's', 'identity', 'remains', 'unknown', ',', 'pro', '##mpt', '##ing', 'a', 'call', 'for', 'witnesses', '.']","['O', 'O', 'O', 'O', 'O', 'B-VEHICLEVRM', 'I-VEHICLEVRM', 'I-VEHICLEVRM', 'I-VEHICLEVRM', 'I-VEHICLEVRM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-STREET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209313,en
"[SEX], please remember to use your personal user agent [USERAGENT] to access the platform. Keep your account password [PASSWORD] confidential to safeguard your information. Your privacy matters to us.","M, please remember to use your personal user agent Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0) to access the platform. Keep your account password c5F9GQvl@9 confidential to safeguard your information. Your privacy matters to us.","[{'value': 'M', 'start': 0, 'end': 4, 'label': 'SEX'}, {'value': 'Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0)', 'start': 55, 'end': 65, 'label': 'USERAGENT'}, {'value': 'c5F9GQvl@9', 'start': 118, 'end': 127, 'label': 'PASSWORD'}]","[[0, 4, 'SEX'], [4, 55, 'O'], [55, 65, 'USERAGENT'], [65, 118, 'O'], [118, 127, 'PASSWORD'], [127, 244, 'O']]","['M', ',', 'pl', '##eas', '##e', 'remember', 'to', 'use', 'your', 'personal', 'user', 'agent', 'Mozilla', '/', '5', '.', '0', '(', 'compatible', ';', 'MS', '##IE', '8', '.', '0', ';', 'Windows', '95', ';', 'Tri', '##dent', '/', '3', '.', '0', ')', 'to', 'access', 'the', 'platform', '.', 'Keep', 'your', 'account', 'pass', '##word', 'c', '##5', '##F', '##9', '##G', '##Q', '##v', '##l', '@', '9', 'con', '##fi', '##dent', '##ial', 'to', 'safe', '##guard', 'your', 'information', '.', 'Your', 'pri', '##vacy', 'matters', 'to', 'us', '.']","['B-SEX', 'I-SEX', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-USERAGENT', 'I-USERAGENT', 'I-USERAGENT', 'I-USERAGENT', 'I-USERAGENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PASSWORD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209314,en
"Your generous donation of [CURRENCYSYMBOL][AMOUNT] ensures our literacy initiatives in [CITY] remain impactful, fostering a love for reading among children and adults alike.","Your generous donation of $2306.63 ensures our literacy initiatives in Andersonport remain impactful, fostering a love for reading among children and adults alike.","[{'value': '$', 'start': 26, 'end': 41, 'label': 'CURRENCYSYMBOL'}, {'value': '2306.63', 'start': 42, 'end': 49, 'label': 'AMOUNT'}, {'value': 'Andersonport', 'start': 87, 'end': 92, 'label': 'CITY'}]","[[0, 26, 'O'], [26, 41, 'CURRENCYSYMBOL'], [41, 42, 'O'], [42, 49, 'AMOUNT'], [49, 87, 'O'], [87, 92, 'CITY'], [92, 163, 'O']]","['Your', 'gener', '##ous', 'donation', 'of', '$', '230', '##6', '.', '63', 'ensure', '##s', 'our', 'literacy', 'initiatives', 'in', 'Anderson', '##port', 'remain', 'impact', '##ful', ',', 'fost', '##ering', 'a', 'love', 'for', 'reading', 'among', 'children', 'and', 'adults', 'ali', '##ke', '.']","['O', 'O', 'O', 'O', 'O', 'B-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'O', 'I-AMOUNT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209315,en
"Subject: Secure Payment for Your Real Estate Resource Access Dear [First Name], We hope you're excited about gaining access to our exclusive real estate resources and study materials! To ensure a seamless and secure payment process, please enter your credit card number [CREDITCARDNUMBER] and the CVV code [CREDITCARDCVV]. This step is crucial for protecting your financial information and guaranteeing a smooth transaction. If you have any questions or need assistance, feel free to reach out to our support team. We're here to help! Best regards, [Your Company Name]","Subject: Secure Payment for Your Real Estate Resource Access Dear [First Name], We hope you're excited about gaining access to our exclusive real estate resources and study materials! To ensure a seamless and secure payment process, please enter your credit card number 3571900325461576 and the CVV code 505. This step is crucial for protecting your financial information and guaranteeing a smooth transaction. If you have any questions or need assistance, feel free to reach out to our support team. We're here to help! Best regards, [Your Company Name]","[{'value': '3571900325461576', 'start': 270, 'end': 287, 'label': 'CREDITCARDNUMBER'}, {'value': '505', 'start': 306, 'end': 320, 'label': 'CREDITCARDCVV'}]","[[0, 270, 'O'], [270, 287, 'CREDITCARDNUMBER'], [287, 306, 'O'], [306, 320, 'CREDITCARDCVV'], [320, 554, 'O']]","['Sub', '##ject', ':', 'Sec', '##ure', 'Pay', '##ment', 'for', 'Your', 'Real', 'Estate', 'Resource', 'Access', 'Dear', '[', 'First', 'Name', ']', ',', 'We', 'hope', 'you', ""'"", 're', 'ex', '##cited', 'about', 'gaining', 'access', 'to', 'our', 'exclusive', 'real', 'estate', 'resources', 'and', 'study', 'materials', '!', 'To', 'ensure', 'a', 'sea', '##mle', '##ss', 'and', 'secure', 'payment', 'process', ',', 'pl', '##eas', '##e', 'enter', 'your', 'credit', 'card', 'number', '357', '##19', '##00', '##32', '##5', '##46', '##15', '##7', '##6', 'and', 'the', 'CV', '##V', 'code', '505', '.', 'This', 'step', 'is', 'crucial', 'for', 'protecting', 'your', 'financial', 'information', 'and', 'gu', '##aran', '##tee', '##ing', 'a', 'smooth', 'transaction', '.', 'If', 'you', 'have', 'any', 'questions', 'or', 'need', 'assistance', ',', 'feel', 'free', 'to', 'reach', 'out', 'to', 'our', 'support', 'team', '.', 'We', ""'"", 're', 'here', 'to', 'help', '!', 'Best', 'regard', '##s', ',', '[', 'Your', 'Company', 'Name', ']']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CREDITCARDCVV', 'I-CREDITCARDCVV', 'I-CREDITCARDCVV', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209316,en
"""Hey there! Just a quick note to let you know that your property inspection is scheduled for next week. We'll send all the details to your email [EMAIL] and you can reach us anytime on [PHONEIMEI] for any questions. Excited to help you find your dream home! - Your Real Estate Team""","""Hey there! Just a quick note to let you know that your property inspection is scheduled for next week. We'll send all the details to your email nguyenalexis@example.net and you can reach us anytime on 444265420030072 for any questions. Excited to help you find your dream home! - Your Real Estate Team""","[{'value': 'nguyenalexis@example.net', 'start': 145, 'end': 151, 'label': 'EMAIL'}, {'value': '444265420030072', 'start': 185, 'end': 195, 'label': 'PHONEIMEI'}]","[[0, 145, 'O'], [145, 151, 'EMAIL'], [151, 185, 'O'], [185, 195, 'PHONEIMEI'], [195, 303, 'O']]","['""', 'Hey', 'there', '!', 'Just', 'a', 'quick', 'note', 'to', 'let', 'you', 'know', 'that', 'your', 'property', 'inspection', 'is', 'scheduled', 'for', 'next', 'week', '.', 'We', ""'"", 'll', 'send', 'all', 'the', 'details', 'to', 'your', 'email', 'nguy', '##enal', '##ex', '##is', '@', 'example', '.', 'net', 'and', 'you', 'can', 'reach', 'us', 'any', '##time', 'on', '444', '##26', '##5', '##42', '##00', '##30', '##0', '##7', '##2', 'for', 'any', 'questions', '.', 'Ex', '##cited', 'to', 'help', 'you', 'find', 'your', 'dream', 'home', '!', '-', 'Your', 'Real', 'Estate', 'Team', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PHONEIMEI', 'I-PHONEIMEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209317,en
"[FIRSTNAME], to enhance your home buying journey, consider updating your secondary address to [SECONDARYADDRESS]. This ensures seamless communication and tailored property suggestions. Let's make your dream home a reality!","Brian, to enhance your home buying journey, consider updating your secondary address to Apt. 941. This ensures seamless communication and tailored property suggestions. Let's make your dream home a reality!","[{'value': 'Brian', 'start': 0, 'end': 10, 'label': 'FIRSTNAME'}, {'value': 'Apt. 941', 'start': 94, 'end': 111, 'label': 'SECONDARYADDRESS'}]","[[0, 10, 'FIRSTNAME'], [10, 94, 'O'], [94, 111, 'SECONDARYADDRESS'], [111, 206, 'O']]","['Brian', ',', 'to', 'en', '##hance', 'your', 'home', 'buy', '##ing', 'journey', ',', 'consider', 'up', '##dati', '##ng', 'your', 'secondary', 'address', 'to', 'A', '##pt', '.', '941', '.', 'This', 'ensure', '##s', 'sea', '##mle', '##ss', 'communication', 'and', 'tail', '##ored', 'property', 'suggest', '##ions', '.', 'Let', ""'"", 's', 'make', 'your', 'dream', 'home', 'a', 'reality', '!']","['B-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209318,en
"Dear [FIRSTNAME], are you currently residing at the secondary address ([SECONDARYADDRESS]) associated with your account?","Dear Danielle, are you currently residing at the secondary address (Suite 297) associated with your account?","[{'value': 'Danielle', 'start': 5, 'end': 15, 'label': 'FIRSTNAME'}, {'value': 'Suite 297', 'start': 71, 'end': 88, 'label': 'SECONDARYADDRESS'}]","[[0, 5, 'O'], [5, 15, 'FIRSTNAME'], [15, 71, 'O'], [71, 88, 'SECONDARYADDRESS'], [88, 108, 'O']]","['Dear', 'Danielle', ',', 'are', 'you', 'currently', 'residing', 'at', 'the', 'secondary', 'address', '(', 'Suite', '297', ')', 'associated', 'with', 'your', 'account', '?']","['O', 'B-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'O', 'O', 'O', 'O', 'O']",209319,en
"""Just found an intriguing MAC address, [MAC], in our real estate CRM system. Curious about its origin? Let's investigate together, [FIRSTNAME]! Could it be a potential client's device? Exciting possibilities ahead!""","""Just found an intriguing MAC address, f3:22:e3:a1:63:37, in our real estate CRM system. Curious about its origin? Let's investigate together, Kenneth! Could it be a potential client's device? Exciting possibilities ahead!""","[{'value': 'f3:22:e3:a1:63:37', 'start': 39, 'end': 43, 'label': 'MAC'}, {'value': 'Kenneth', 'start': 131, 'end': 141, 'label': 'FIRSTNAME'}]","[[0, 39, 'O'], [39, 43, 'MAC'], [43, 131, 'O'], [131, 141, 'FIRSTNAME'], [141, 223, 'O']]","['""', 'Just', 'found', 'an', 'int', '##rig', '##uing', 'MAC', 'address', ',', 'f', '##3', ':', '22', ':', 'e', '##3', ':', 'a', '##1', ':', '63', ':', '37', ',', 'in', 'our', 'real', 'estate', 'CR', '##M', 'system', '.', 'Cu', '##rious', 'about', 'its', 'origin', '?', 'Let', ""'"", 's', 'investigate', 'together', ',', 'Kenneth', '!', 'Could', 'it', 'be', 'a', 'potential', 'client', ""'"", 's', 'device', '?', 'Ex', '##citing', 'possibili', '##ties', 'ahead', '!', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MAC', 'I-MAC', 'I-MAC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209320,en
[USERNAME] just bought a stunning beachfront property using the virtual reality tour feature on [URL]. Congratulations on your new home by the sea! 🏠🌊,bartlettamber just bought a stunning beachfront property using the virtual reality tour feature on http://edwards.com/. Congratulations on your new home by the sea! 🏠🌊,"[{'value': 'bartlettamber', 'start': 0, 'end': 9, 'label': 'USERNAME'}, {'value': 'http://edwards.com/', 'start': 96, 'end': 100, 'label': 'URL'}]","[[0, 9, 'USERNAME'], [9, 96, 'O'], [96, 100, 'URL'], [100, 167, 'O']]","['bar', '##tle', '##tta', '##mber', 'just', 'bought', 'a', 'st', '##unn', '##ing', 'beach', '##front', 'property', 'using', 'the', 'virtual', 'reality', 'tour', 'feature', 'on', 'http', ':', '/', '/', 'ed', '##wards', '.', 'com', '/', '.', 'Con', '##grat', '##ulations', 'on', 'your', 'new', 'home', 'by', 'the', 'sea', '!', '[UNK]']","['B-USERNAME', 'I-USERNAME', 'I-USERNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-URL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209321,en
"[FIRSTNAME], as an expert in real estate, have you considered how virtual reality can transform property viewings? With your user-agent [USERAGENT], exploring online platforms can provide insightful experiences, merging the tangible with the digital.","Adam, as an expert in real estate, have you considered how virtual reality can transform property viewings? With your user-agent Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_1; rv:1.9.3.20) Gecko/7091-07-20 22:57:59 Firefox/3.6.8, exploring online platforms can provide insightful experiences, merging the tangible with the digital.","[{'value': 'Adam', 'start': 0, 'end': 10, 'label': 'FIRSTNAME'}, {'value': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_1; rv:1.9.3.20) Gecko/7091-07-20 22:57:59 Firefox/3.6.8', 'start': 136, 'end': 146, 'label': 'USERAGENT'}]","[[0, 10, 'FIRSTNAME'], [10, 136, 'O'], [136, 146, 'USERAGENT'], [146, 329, 'O']]","['Adam', ',', 'as', 'an', 'expert', 'in', 'real', 'estate', ',', 'have', 'you', 'considered', 'how', 'virtual', 'reality', 'can', 'transform', 'property', 'view', '##ings', '?', 'With', 'your', 'user', '-', 'agent', 'Mozilla', '/', '5', '.', '0', '(', 'Macintosh', ';', 'PP', '##C', 'Mac', 'OS', 'X', '10', '_', '9', '_', '1', ';', 'r', '##v', ':', '1', '.', '9', '.', '3', '.', '20', ')', 'G', '##ecko', '/', '709', '##1', '-', '07', '-', '20', '22', ':', '57', ':', '59', 'Firefox', '/', '3', '.', '6', '.', '8', ',', 'ex', '##ploring', 'online', 'platforms', 'can', 'provide', 'ins', '##ight', '##ful', 'experiences', ',', 'mer', '##ging', 'the', 'tan', '##gi', '##ble', 'with', 'the', 'digital', '.']","['B-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USERAGENT', 'I-USERAGENT', 'I-USERAGENT', 'I-USERAGENT', 'I-USERAGENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209322,en
"I've just received an update on the closing of our dream property at [BUILDINGNUMBER] [STREET]. Due to a minor title issue, we're rescheduling the closing. We'll finalize the new date soon. Exciting times ahead!","I've just received an update on the closing of our dream property at 56967 055 Lance Skyway. Due to a minor title issue, we're rescheduling the closing. We'll finalize the new date soon. Exciting times ahead!","[{'value': '56967', 'start': 69, 'end': 84, 'label': 'BUILDINGNUMBER'}, {'value': '055 Lance Skyway', 'start': 86, 'end': 93, 'label': 'STREET'}]","[[0, 69, 'O'], [69, 84, 'BUILDINGNUMBER'], [84, 86, 'O'], [86, 93, 'STREET'], [93, 208, 'O']]","['I', ""'"", 've', 'just', 'received', 'an', 'update', 'on', 'the', 'closing', 'of', 'our', 'dream', 'property', 'at', '569', '##6', '##7', '055', 'Lance', 'Sky', '##way', '.', 'Due', 'to', 'a', 'minor', 'title', 'issue', ',', 'we', ""'"", 're', 'res', '##ched', '##ulin', '##g', 'the', 'closing', '.', 'We', ""'"", 'll', 'finali', '##ze', 'the', 'new', 'date', 'soon', '.', 'Ex', '##citing', 'times', 'ahead', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'O', 'I-STREET', 'I-STREET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209323,en
I received a call from the real estate agency at [SECONDARYADDRESS]. They requested my SSN: [SSN] and mentioned that the payment for the property would be in [CURRENCYNAME]. Is this standard practice?,I received a call from the real estate agency at Suite 097. They requested my SSN: 136-71-4585 and mentioned that the payment for the property would be in US Dollar. Is this standard practice?,"[{'value': 'Suite 097', 'start': 49, 'end': 66, 'label': 'SECONDARYADDRESS'}, {'value': '136-71-4585', 'start': 92, 'end': 96, 'label': 'SSN'}, {'value': 'US Dollar', 'start': 158, 'end': 171, 'label': 'CURRENCYNAME'}]","[[0, 49, 'O'], [49, 66, 'SECONDARYADDRESS'], [66, 92, 'O'], [92, 96, 'SSN'], [96, 158, 'O'], [158, 171, 'CURRENCYNAME'], [171, 192, 'O']]","['I', 'received', 'a', 'call', 'from', 'the', 'real', 'estate', 'agency', 'at', 'Suite', '09', '##7', '.', 'They', 'requested', 'my', 'SS', '##N', ':', '136', '-', '71', '-', '458', '##5', 'and', 'mentioned', 'that', 'the', 'payment', 'for', 'the', 'property', 'would', 'be', 'in', 'US', 'Dollar', '.', 'Is', 'this', 'standard', 'practice', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-SSN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CURRENCYNAME', 'I-CURRENCYNAME', 'I-CURRENCYNAME', 'O', 'O', 'O', 'O']",209324,en
"[FIRSTNAME], to secure your investment portfolio, we've updated your password to [PASSWORD]. Please change it at your earliest convenience to ensure continued access to your financial data.","John, to secure your investment portfolio, we've updated your password to @l7MhR4RJO. Please change it at your earliest convenience to ensure continued access to your financial data.","[{'value': 'John', 'start': 0, 'end': 10, 'label': 'FIRSTNAME'}, {'value': '@l7MhR4RJO', 'start': 81, 'end': 90, 'label': 'PASSWORD'}]","[[0, 10, 'FIRSTNAME'], [10, 81, 'O'], [81, 90, 'PASSWORD'], [90, 182, 'O']]","['John', ',', 'to', 'secure', 'your', 'investment', 'portfolio', ',', 'we', ""'"", 've', 'updated', 'your', 'pass', '##word', 'to', '@', 'l', '##7', '##M', '##h', '##R', '##4', '##R', '##J', '##O', '.', 'Please', 'change', 'it', 'at', 'your', 'earliest', 'con', '##veni', '##ence', 'to', 'ensure', 'continued', 'access', 'to', 'your', 'financial', 'data', '.']","['B-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PASSWORD', 'I-PASSWORD', 'I-PASSWORD', 'I-PASSWORD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209325,en
"[USERNAME], our talented graphic designer, is facing a challenge with their IP address [IPV4]. Despite the hurdle, they continue to create stunning visuals that enhance our brand's image.","xcruz, our talented graphic designer, is facing a challenge with their IP address 146.105.143.217. Despite the hurdle, they continue to create stunning visuals that enhance our brand's image.","[{'value': 'xcruz', 'start': 0, 'end': 9, 'label': 'USERNAME'}, {'value': '146.105.143.217', 'start': 87, 'end': 92, 'label': 'IPV4'}]","[[0, 9, 'USERNAME'], [9, 87, 'O'], [87, 92, 'IPV4'], [92, 191, 'O']]","['x', '##c', '##ruz', ',', 'our', 'talent', '##ed', 'graphic', 'designer', ',', 'is', 'facing', 'a', 'challenge', 'with', 'their', 'IP', 'address', '146', '.', '105', '.', '143', '.', '217', '.', 'Despite', 'the', 'hur', '##dle', ',', 'they', 'continue', 'to', 'create', 'st', '##unn', '##ing', 'visual', '##s', 'that', 'en', '##hance', 'our', 'brand', ""'"", 's', 'image', '.']","['B-USERNAME', 'I-USERNAME', 'I-USERNAME', 'I-USERNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-IPV4', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209326,en
"[SEX] Female, DOB 01/01/1980, is a [JOBTITLE] in Marketing. Recently, she's been exploring innovative strategies to enhance brand visibility. Her unique approach combines traditional and digital marketing techniques, aiming for maximum engagement. With a keen eye for detail and a passion for her work, she's set to achieve remarkable results in the coming quarter.","M Female, DOB 01/01/1980, is a Visual merchandiser in Marketing. Recently, she's been exploring innovative strategies to enhance brand visibility. Her unique approach combines traditional and digital marketing techniques, aiming for maximum engagement. With a keen eye for detail and a passion for her work, she's set to achieve remarkable results in the coming quarter.","[{'value': 'M', 'start': 0, 'end': 4, 'label': 'SEX'}, {'value': 'Visual merchandiser', 'start': 35, 'end': 44, 'label': 'JOBTITLE'}]","[[0, 4, 'SEX'], [4, 35, 'O'], [35, 44, 'JOBTITLE'], [44, 370, 'O']]","['M', 'Female', ',', 'DO', '##B', '01', '/', '01', '/', '1980', ',', 'is', 'a', 'Visual', 'mer', '##chan', '##dise', '##r', 'in', 'Marketing', '.', 'Recent', '##ly', ',', 'she', ""'"", 's', 'been', 'ex', '##ploring', 'innovative', 'strategies', 'to', 'en', '##hance', 'brand', 'visi', '##bility', '.', 'Her', 'unique', 'approach', 'combine', '##s', 'traditional', 'and', 'digital', 'marketing', 'techniques', ',', 'aim', '##ing', 'for', 'maximum', 'engagement', '.', 'With', 'a', 'keen', 'eye', 'for', 'detail', 'and', 'a', 'passion', 'for', 'her', 'work', ',', 'she', ""'"", 's', 'set', 'to', 'achieve', 'remarkable', 'results', 'in', 'the', 'coming', 'quarter', '.']","['B-SEX', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-JOBTITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209327,en
